Acousticness,Comments,Danceability,Duration_ms,Energy,Instrumentalness,Key,Likes,Liveness,Loudness,Speechiness,Stream,Tempo,Valence,Views
0.401,37832.0,0.523,194187.0,0.666,0.0,7.0,1495705.0,0.0728,-4.081,0.0327,387450393.0,78.077,0.564,373075465.0
0.0409,10036.0,0.514,226173.0,0.918,0.0,7.0,372451.0,0.342,-4.306,0.0365,272707182.0,150.033,0.64,98437204.0
0.0788,9881.0,0.588,198120.0,0.885,0.0,6.0,541207.0,0.175,-3.046,0.0345,263183779.0,129.925,0.787,179481633.0
0.00385,12289.0,0.523,215120.0,0.954,1.65e-06,1.0,435518.0,0.243,-3.051,0.0374,173954456.0,141.982,0.901,129091501.0
0.00182,2139.0,0.458,218867.0,0.976,0.0,0.0,72411.0,0.193,-3.791,0.0459,162372259.0,154.007,0.76,22741074.0
0.252,2948.0,0.795,669158.0,0.705,1.88e-06,4.0,176698.0,0.248,-4.041,0.0606,19726641.0,95.023,0.571,10934343.0
0.296,4121.0,0.75,158118.0,0.664,0.0,1.0,508384.0,0.0944,-2.529,0.112,42190854.0,56.271,0.892,53177323.0
0.325,8093.0,0.581,643200.0,0.384,0.0,4.0,876610.0,0.0953,-7.618,0.295,108964722.0,199.884,0.149,99945033.0
0.0428,17979.0,0.582,164308.0,0.531,7.39e-06,10.0,1750788.0,0.1,-3.725,0.0905,134232380.0,85.322,0.169,216448920.0
0.271,,0.677,564706.0,0.651,0.0,1.0,,0.11,-3.277,0.378,31420448.0,169.99,0.822,
0.353,2008.0,0.681,213183.0,0.788,0.0,8.0,38756.0,0.454,-5.25,0.0432,7463996.0,135.946,0.709,8957813.0
0.416,59911.0,0.554,212459.0,0.66,0.0,5.0,167610.0,0.372,-5.677,0.2,4268584.0,91.434,0.632,7562333.0
0.0875,121756.0,0.795,572039.0,0.697,0.0,9.0,2402608.0,0.0997,-4.276,0.31,108390130.0,102.756,0.543,176913939.0
0.29,438.0,0.802,204462.0,0.665,0.0,8.0,27842.0,0.0886,-6.324,0.342,3149872.0,130.006,0.553,909705.0
0.254,2624.0,0.646,267333.0,0.633,0.0,6.0,250346.0,0.611,-6.157,0.306,7469333.0,119.718,0.628,12122546.0
0.468,323.0,0.4,212736.0,0.571,3.05e-05,11.0,22312.0,0.519,-6.534,0.0288,83194819.0,61.859,0.146,908851.0
0.0193,39259.0,0.766,296520.0,0.74,0.0784,1.0,1975959.0,0.229,-10.363,0.0807,482921460.0,118.008,0.183,195235957.0
0.00181,1578.0,0.174,223747.0,0.742,0.281,8.0,86558.0,0.198,-5.93,0.0485,317427860.0,163.378,0.36,2011693.0
0.484,64.0,0.382,192727.0,0.586,7.7e-06,1.0,14277.0,0.167,-6.402,0.031,24752139.0,68.156,0.119,612547.0
0.601,10.0,0.179,62520.0,0.437,0.000991,10.0,1002.0,0.357,-7.464,0.0316,4199381.0,80.041,0.175,47352.0
0.374,64.0,0.289,218560.0,0.731,0.316,1.0,889.0,0.292,-6.866,0.0554,24507672.0,113.618,0.289,36016.0
0.667,90.0,0.277,258537.0,0.495,0.119,1.0,3724.0,0.443,-7.945,0.0363,1571178.0,153.19,0.0573,173390.0
0.122,1886.0,0.366,203067.0,0.704,0.939,2.0,24440.0,0.345,-6.758,0.0326,51642215.0,77.473,0.495,2542520.0
0.0179,144.0,0.443,219097.0,0.535,0.226,0.0,2848.0,0.12,-8.573,0.0288,3079167.0,79.989,0.407,60084.0
0.000988,843.0,0.275,150373.0,0.575,0.0,11.0,24115.0,0.0791,-6.085,0.031,19898432.0,180.016,0.313,2009838.0
0.0371,740.0,0.764,196520.0,0.705,1.94e-05,3.0,50950.0,0.0943,-5.279,0.0278,834934023.0,101.003,0.672,2397920.0
0.0153,44421.0,0.773,162680.0,0.47,0.000193,2.0,1980258.0,0.0851,-7.93,0.0299,482940264.0,94.995,0.399,119010418.0
0.44,1761.0,0.606,143640.0,0.532,0.0,3.0,115423.0,0.132,-6.076,0.0416,108940218.0,81.332,0.405,5494231.0
0.00039,31077.0,0.412,159096.0,0.881,5.82e-05,2.0,326650.0,0.923,-3.502,0.087,84478866.0,165.012,0.359,18550963.0
0.00213,11796.0,0.374,168398.0,0.83,0.0,11.0,452139.0,0.15,-5.203,0.0584,234311950.0,90.19,0.204,12209111.0
0.159,44421.0,0.694,147829.0,0.475,3.9e-06,2.0,1980258.0,0.103,-7.035,0.0345,62626266.0,94.987,0.391,119010418.0
0.342,11663.0,0.629,201495.0,0.64,1.17e-05,7.0,427927.0,0.0928,-7.638,0.0752,64781946.0,179.989,0.448,18388929.0
0.215,1408.0,0.597,253800.0,0.495,0.000163,8.0,52915.0,0.104,-8.674,0.201,63962097.0,76.991,0.171,4195923.0
0.0965,3567.0,0.689,153706.0,0.872,0.000498,0.0,133293.0,0.117,-4.786,0.0477,21482599.0,134.994,0.362,3814939.0
0.0143,1463.0,0.539,173920.0,0.39,0.000125,4.0,63397.0,0.174,-8.341,0.0293,73522794.0,119.791,0.361,3215543.0
0.00207,42115.0,0.577,193495.0,0.941,3.36e-06,1.0,1003639.0,0.0891,-5.17,0.105,137096725.0,101.921,0.292,71671511.0
0.304,233318.0,0.525,255827.0,0.646,0.0,11.0,2929975.0,0.297,-4.963,0.0268,133482423.0,86.957,0.373,791088668.0
0.00221,58069.0,0.593,238533.0,0.935,0.0,10.0,1307917.0,0.315,-3.853,0.0684,164226040.0,100.003,0.618,262409674.0
0.000604,9.0,0.608,87373.0,0.899,7.86e-05,10.0,22.0,0.0902,-5.785,0.0726,3074563.0,102.081,0.551,559.0
0.107,104521.0,0.633,264533.0,0.723,0.0,8.0,1026656.0,0.0818,-5.733,0.143,96587127.0,103.101,0.688,200226753.0
0.0384,58776.0,0.471,288013.0,0.868,0.0,1.0,1167532.0,0.297,-2.291,0.0295,30791145.0,173.969,0.811,328219367.0
0.0349,28027.0,0.807,180760.0,0.653,9.08e-06,2.0,505050.0,0.111,-6.308,0.0443,22756327.0,119.019,0.939,32209169.0
0.3,17496.0,0.633,263120.0,0.719,2.23e-05,1.0,372364.0,0.34,-8.329,0.0418,20334151.0,112.013,0.334,41730799.0
0.00466,65870.0,0.679,243813.0,0.931,0.0,1.0,1223362.0,0.0652,-3.74,0.0474,37940178.0,121.001,0.962,309412652.0
0.288,181066.0,0.625,289578.0,0.668,0.0,6.0,2685903.0,0.107,-4.315,0.0249,111387036.0,95.968,0.292,534979212.0
0.281,5527.0,0.823,208350.0,0.367,0.00398,2.0,183564.0,0.135,-7.834,0.0785,41569630.0,105.011,0.647,12085990.0
0.00838,19073.0,0.817,216707.0,0.781,5.21e-06,7.0,791737.0,0.123,-4.178,0.112,303153642.0,104.0,0.359,93479066.0
0.313,16375.0,0.871,251733.0,0.519,8.14e-06,2.0,635313.0,0.0869,-6.549,0.258,170715138.0,140.013,0.532,54656887.0
0.0333,2419.0,0.518,324552.0,0.692,0.000334,1.0,56788.0,0.23,-7.115,0.119,8683427.0,95.437,0.374,1705960.0
0.13,42583.0,0.682,196267.0,0.653,0.00116,8.0,1621753.0,0.129,-6.062,0.339,312930859.0,188.115,0.428,146611813.0
0.305,5527.0,0.444,209609.0,0.495,8.96e-06,2.0,183564.0,0.119,-6.591,0.0411,2776766.0,140.039,0.7,12085990.0
0.224,19983.0,0.725,440983.0,0.677,0.0,1.0,313776.0,0.334,-6.609,0.348,16325851.0,100.043,0.687,6834507.0
0.81,53790.0,0.468,179564.0,0.823,0.0,4.0,1062953.0,0.598,-3.973,0.466,171348127.0,74.457,0.941,128232866.0
0.0954,17412.0,0.821,178138.0,0.666,0.0,1.0,589430.0,0.319,-7.237,0.342,118210528.0,145.066,0.739,57961370.0
0.00988,9906.0,0.767,196363.0,0.569,1.45e-05,4.0,375723.0,0.109,-6.805,0.216,147462183.0,77.052,0.524,39901819.0
0.0403,8348.0,0.843,181547.0,0.626,8.78e-05,1.0,173104.0,0.127,-6.351,0.0527,12843445.0,140.064,0.228,9460792.0
0.172,642.0,0.799,185280.0,0.733,1.7e-05,2.0,38076.0,0.332,-6.234,0.216,6572585.0,146.051,0.753,2319178.0
0.0289,342.0,0.878,176040.0,0.635,0.0,6.0,17944.0,0.276,-5.811,0.24,85976236.0,135.035,0.331,1206547.0
0.0111,18542.0,0.907,195547.0,0.651,0.000433,6.0,701552.0,0.108,-5.661,0.312,107864944.0,147.026,0.637,121563483.0
0.135,24920.0,0.798,264819.0,0.668,4.6e-06,8.0,763679.0,0.0583,-5.244,0.25,87866655.0,134.006,0.154,127206277.0
0.114,562.0,0.852,179107.0,0.648,0.0,6.0,27405.0,0.353,-6.062,0.0818,2704327.0,123.996,0.267,1465696.0
0.0326,2153.0,0.945,140467.0,0.662,1.17e-05,6.0,81141.0,0.124,-6.581,0.24,43084615.0,124.01,0.782,7939348.0
0.0827,235.0,0.9,112093.0,0.45,0.0,1.0,15711.0,0.118,-5.423,0.126,2574510.0,119.997,0.295,887657.0
0.473,37.0,0.865,198427.0,0.39,0.0,0.0,1140.0,0.0954,-5.541,0.127,65989116.0,139.996,0.105,86973.0
0.0398,34.0,0.842,205053.0,0.647,1.54e-05,1.0,1471.0,0.109,-5.247,0.118,2484801.0,131.047,0.288,50161.0
0.55,99.0,0.702,158093.0,0.586,0.0,8.0,7369.0,0.27,-5.317,0.118,219495444.0,112.852,0.965,1074376.0
0.0966,38419.0,0.699,234000.0,0.442,1.77e-06,0.0,1639708.0,0.274,-5.144,0.0277,243612085.0,123.562,0.816,689036979.0
0.0254,13153.0,0.689,208160.0,0.556,0.0,10.0,865889.0,0.0942,-4.776,0.0305,159548234.0,132.851,0.795,262450537.0
0.181,7246.0,0.705,191893.0,0.506,0.0,2.0,416783.0,0.2,-4.5,0.028,94847783.0,122.984,0.723,134833812.0
0.554,37484.0,0.689,234480.0,0.532,1.58e-06,2.0,1628049.0,0.204,-3.888,0.0296,190822202.0,122.004,0.594,886985896.0
0.61,216.0,0.934,141560.0,0.553,4.42e-05,0.0,16398.0,0.0539,-3.214,0.0507,90219915.0,125.011,0.963,1937240.0
0.127,1225.0,0.721,166227.0,0.519,0.0,0.0,88438.0,0.15,-4.315,0.0287,38007677.0,124.906,0.705,12674240.0
0.637,1573.0,0.738,197067.0,0.447,0.0,2.0,84756.0,0.0535,-4.275,0.0379,99024522.0,140.002,0.961,20545954.0
0.542,2136.0,0.556,222133.0,0.324,0.0,7.0,211068.0,0.125,-7.033,0.0369,35856821.0,112.484,0.625,53585383.0
0.493,327.0,0.794,140547.0,0.599,4.73e-06,2.0,28592.0,0.0417,-4.696,0.0447,4502135.0,115.418,0.967,1874279.0
0.675,1823.0,0.778,154869.0,0.445,2.05e-06,8.0,184168.0,0.283,-5.178,0.0416,56573726.0,116.973,0.969,32924495.0
0.597,,0.707,125819.0,0.567,1.28e-06,10.0,34279.0,0.0668,-4.091,0.0492,133741529.0,116.794,0.964,3878106.0
0.697,26877.0,0.547,142065.0,0.638,0.0,8.0,1786829.0,0.074,-2.99,0.124,247521264.0,176.277,0.876,365169120.0
0.523,1993.0,0.699,153968.0,0.55,0.0,10.0,291614.0,0.158,-4.539,0.0568,92131266.0,119.924,0.969,69449379.0
0.567,5908.0,0.834,137324.0,0.533,0.0,2.0,479346.0,0.124,-3.113,0.163,155418063.0,120.962,0.772,103932951.0
0.535,17049.0,0.575,196099.0,0.374,0.0,8.0,1119536.0,0.178,-2.706,0.0346,184693964.0,79.124,0.563,287431531.0
0.794,2902.0,0.619,234896.0,0.404,6.9e-05,0.0,198583.0,0.133,-7.458,0.0669,44191321.0,162.402,0.642,33596357.0
0.618,357.0,0.755,159976.0,0.55,2.66e-06,7.0,27111.0,0.0868,-6.102,0.107,13232046.0,114.501,0.926,6411640.0
0.259,6274.0,0.722,168426.0,0.314,0.0,7.0,466718.0,0.436,-9.82,0.11,119675307.0,101.722,0.924,212815302.0
0.475,1823.0,0.523,206507.0,0.677,0.0,10.0,184168.0,0.402,-4.505,0.157,20026142.0,119.429,0.654,32924495.0
0.0267,242519.0,0.633,258432.0,0.927,0.0,2.0,6604141.0,0.0986,-4.468,0.0839,1741876368.0,146.097,0.88,1012205556.0
0.0633,242519.0,0.781,235613.0,0.526,0.0,6.0,6604141.0,0.0457,-6.986,0.293,936540661.0,94.993,0.665,1012205556.0
0.0916,242519.0,0.828,292593.0,0.609,1.21e-06,1.0,6604141.0,0.291,-4.402,0.0694,362292694.0,109.725,0.707,1012205556.0
0.0545,242519.0,0.768,220319.0,0.782,0.0,7.0,6604141.0,0.338,-5.545,0.141,229025606.0,116.492,0.842,1012205556.0
0.718,242519.0,0.618,320035.0,0.475,2.33e-05,8.0,6604141.0,0.0994,-9.05,0.165,304751334.0,84.964,0.313,1012205556.0
0.363,242519.0,0.399,299600.0,0.599,0.0,3.0,6604141.0,0.188,-6.987,0.204,190481949.0,73.052,0.0903,1012205556.0
0.175,242519.0,0.762,305240.0,0.548,0.0,9.0,6604141.0,0.114,-7.072,0.286,88014195.0,85.131,0.468,1012205556.0
0.0411,242519.0,0.77,229680.0,0.818,0.000127,7.0,6604141.0,0.164,-3.914,0.0533,53053419.0,120.979,0.459,1012205556.0
0.523,242519.0,0.612,346164.0,0.568,0.0,4.0,6604141.0,0.217,-8.555,0.0743,56622076.0,116.247,0.23,1012205556.0
0.178,242519.0,0.367,282353.0,0.847,0.0,2.0,6604141.0,0.584,-5.351,0.22,20320041.0,73.771,0.429,1012205556.0
0.401,2836.0,0.569,180505.0,0.941,0.0,4.0,157955.0,0.891,-4.135,0.312,106787227.0,73.776,0.608,64526374.0
0.193,4952.0,0.764,166436.0,0.796,0.0,6.0,784015.0,0.0853,-4.611,0.033,170060001.0,140.072,0.924,163676870.0
0.3,3786.0,0.674,150714.0,0.915,0.0,5.0,24382.0,0.928,-2.97,0.0518,3469813.0,146.045,0.823,4758734.0
0.287,2063.0,0.588,193835.0,0.969,0.0,5.0,237877.0,0.349,-1.784,0.0641,30675877.0,165.947,0.674,79090931.0
0.0404,289.0,0.876,144812.0,0.72,0.0,9.0,45226.0,0.061,-6.935,0.15,3362906.0,146.012,0.959,10082766.0
0.543,566.0,0.81,137661.0,0.741,1.34e-06,7.0,38197.0,0.075,-3.868,0.0521,2278698.0,95.028,0.968,4306013.0
0.298,1330.0,0.397,203584.0,0.928,0.0,7.0,28138.0,0.376,-4.304,0.0579,7227513.0,154.776,0.461,4846775.0
0.507,5015.0,0.66,176298.0,0.889,3.5e-05,2.0,364013.0,0.101,-2.17,0.0391,53588135.0,159.94,0.913,46149632.0
0.317,387.0,0.561,186776.0,0.903,0.0,7.0,33184.0,0.72,-3.667,0.0498,1243838.0,157.879,0.77,6898064.0
0.5,30483.0,0.599,182977.0,0.914,0.0,5.0,2230170.0,0.694,-2.415,0.0629,171791229.0,168.008,0.831,408084405.0
0.615,174558.0,0.72,230292.0,0.63,0.0,10.0,7173135.0,0.108,-5.549,0.0413,259982695.0,81.009,0.512,775927524.0
0.167,63679.0,0.696,183000.0,0.704,0.0,1.0,3120696.0,0.155,-7.876,0.0423,140325340.0,124.972,0.426,422216419.0
0.76,35454.0,0.537,211674.0,0.419,1.07e-05,11.0,1999040.0,0.107,-11.585,0.0414,65105484.0,132.261,0.292,173533063.0
0.305,27189.0,0.736,197392.0,0.634,4.75e-06,5.0,377682.0,0.08,-4.935,0.0307,2802409.0,93.96,0.366,21326632.0
0.345,1601.0,0.69,216328.0,0.575,0.0,11.0,202885.0,0.309,-5.763,0.124,25668593.0,87.967,0.509,20260954.0
0.598,178.0,0.488,212832.0,0.403,4.28e-06,5.0,363887.0,0.434,-7.005,0.0272,52977653.0,131.489,0.497,47636963.0
0.405,9023.0,0.65,223999.0,0.551,0.0,0.0,452633.0,0.219,-6.906,0.0274,88656435.0,102.934,0.294,63941036.0
0.422,12453.0,0.445,254841.0,0.615,0.0,0.0,696741.0,0.116,-7.714,0.0852,18212168.0,123.984,0.235,34972892.0
0.332,108.0,0.595,212522.0,0.61,2.14e-06,7.0,4708.0,0.0628,-6.887,0.0499,55399812.0,97.974,0.314,378221.0
0.136,75318.0,0.359,249742.0,0.972,2.52e-06,7.0,3202371.0,0.14,-3.452,0.109,51899648.0,62.914,0.595,674986702.0
0.0178,63448.0,0.729,255867.0,0.735,0.000193,1.0,2389006.0,0.089,-5.455,0.0919,820752768.0,121.986,0.544,422714286.0
0.382,10599.0,0.593,282813.0,0.392,0.000114,10.0,662147.0,0.131,-6.872,0.0257,538525185.0,75.065,0.25,73690382.0
0.145,3347.0,0.79,181436.0,0.694,0.00252,9.0,228647.0,0.281,-7.726,0.0708,375510368.0,103.007,0.508,15688598.0
0.0501,35242.0,0.9,197487.0,0.4,0.0,0.0,2420703.0,0.0876,-8.443,0.124,881783821.0,136.001,0.338,309634119.0
0.00495,485.0,0.742,234411.0,0.778,0.00754,1.0,26023.0,0.343,-6.762,0.0505,11437614.0,128.014,0.171,1562936.0
0.0212,447.0,0.691,232120.0,0.733,5.61e-05,11.0,14262.0,0.0894,-6.887,0.0572,25897444.0,128.038,0.834,1137423.0
0.115,19016.0,0.671,196817.0,0.786,0.0,8.0,885845.0,0.363,-4.857,0.14,243945931.0,106.057,0.621,209580388.0
0.0626,21033.0,0.704,199246.0,0.628,1.49e-06,10.0,784707.0,0.103,-7.882,0.162,186078668.0,92.005,0.654,142307534.0
0.0133,1729.0,0.819,191068.0,0.744,0.00177,9.0,102288.0,0.0995,-6.826,0.0799,49205438.0,102.995,0.665,7726465.0
0.0395,919.0,0.78,244480.0,0.708,0.0798,5.0,74997.0,0.0516,-5.692,0.0549,160376893.0,109.023,0.345,12281344.0
0.098,6691.0,0.881,181306.0,0.661,0.0187,11.0,390540.0,0.101,-7.681,0.0343,214283293.0,124.023,0.965,55495931.0
0.259,589.0,0.761,185896.0,0.867,0.615,2.0,36288.0,0.0689,-6.168,0.0499,33335286.0,126.03,0.679,2766266.0
0.144,4156.0,0.922,224734.0,0.535,0.271,6.0,327196.0,0.552,-8.171,0.0484,109470240.0,123.972,0.382,37829914.0
0.0829,104.0,0.604,172073.0,0.894,0.000564,11.0,8693.0,0.201,-3.796,0.199,71570851.0,122.884,0.669,601185.0
0.0156,541.0,0.696,196440.0,0.685,0.406,8.0,14321.0,0.205,-6.64,0.0376,14695860.0,124.985,0.206,1521298.0
0.183,384.0,0.416,195122.0,0.821,0.013,10.0,6196.0,0.149,-7.502,0.0394,7439841.0,122.916,0.521,241453.0
0.0742,3345.0,0.786,218770.0,0.75,0.0277,11.0,130893.0,0.109,-6.277,0.102,58047260.0,124.032,0.696,18399572.0
0.021,184.0,0.741,205161.0,0.726,0.776,11.0,10941.0,0.0776,-6.404,0.0462,24443946.0,124.009,0.37,731549.0
0.00428,4192.0,0.757,146500.0,0.834,0.000301,4.0,182787.0,0.217,-4.362,0.0452,85597159.0,121.066,0.294,13523525.0
0.00019,564.0,0.487,208537.0,0.708,0.0319,10.0,40392.0,0.2,-10.38,0.0392,38615779.0,122.917,0.0345,1688067.0
0.969,42550.0,0.545,208212.0,0.366,0.267,2.0,2150296.0,0.641,-9.51,0.0378,1223356565.0,86.997,0.1,195164043.0
0.974,821.0,0.417,209081.0,0.362,0.172,9.0,26979.0,0.631,-11.109,0.0409,,174.004,0.12,1787395.0
0.267,3154.0,0.553,284147.0,0.578,0.0377,4.0,123603.0,0.267,-8.679,0.0299,147361353.0,120.993,0.407,12120876.0
0.392,15.0,0.543,262209.0,0.925,0.456,6.0,155.0,0.0668,-6.783,0.0448,,80.499,0.594,7161.0
0.914,2264.0,0.44,234383.0,0.269,0.261,5.0,66470.0,0.132,-10.769,0.0262,34528316.0,103.877,0.138,4004343.0
0.803,13.0,0.417,346373.0,0.285,0.005,2.0,565.0,0.269,-11.041,0.0346,37716626.0,120.954,0.243,25658.0
0.103,2146.0,0.686,311227.0,0.413,0.115,6.0,114445.0,0.122,-6.332,0.0263,55052697.0,95.989,0.595,6511974.0
0.77,336.0,0.47,224062.0,0.548,0.0014,9.0,17961.0,0.123,-7.227,0.0271,41897220.0,137.084,0.186,2484488.0
0.576,1021.0,0.507,220738.0,0.715,0.00416,7.0,65571.0,0.155,-5.93,0.0267,15681548.0,76.01,0.793,1927155.0
0.765,130.0,0.271,70813.0,0.333,0.26,11.0,7668.0,0.483,-11.608,0.0303,5678236.0,98.78,0.217,259263.0
0.868,17871.0,0.708,156106.0,0.186,0.0,9.0,1028347.0,0.0779,-8.953,0.042,679377729.0,72.541,0.322,66668467.0
0.853,273.0,0.708,152280.0,0.211,0.0,9.0,15542.0,0.131,-9.603,0.0424,159856012.0,72.5,0.362,1737734.0
0.798,5708.0,0.53,144377.0,0.281,0.0,5.0,296055.0,0.0928,-8.274,0.0577,155753424.0,122.442,0.341,9975242.0
0.8,2088.0,0.643,200940.0,0.324,0.0,0.0,100856.0,0.111,-7.817,0.0338,57664919.0,147.019,0.444,4401820.0
0.188,63867.0,0.664,193962.0,0.738,5.75e-05,9.0,1899827.0,0.135,-4.095,0.0338,244916351.0,119.973,0.203,125866399.0
0.145,1674.0,0.666,195252.0,0.547,0.000274,11.0,73442.0,0.0987,-8.706,0.0643,21857065.0,117.991,0.165,2983517.0
0.592,57724.0,0.588,242081.0,0.471,0.00146,0.0,1825229.0,0.0733,-7.287,0.0577,273507896.0,152.881,0.209,159038229.0
0.253,76933.0,0.655,198880.0,0.672,0.0,1.0,2608017.0,0.312,-4.966,0.0581,496049805.0,98.005,0.675,260331364.0
0.128,1204.0,0.666,201463.0,0.798,0.00665,2.0,39695.0,0.15,-7.04,0.027,6927700.0,119.941,0.904,1565296.0
0.179,1434.0,0.682,193973.0,0.705,8.88e-05,2.0,43476.0,0.154,-6.34,0.0425,12160841.0,133.062,0.862,1659852.0
0.025,39019.0,0.825,299960.0,0.575,9.94e-06,11.0,1162033.0,0.205,-4.87,0.0633,490219494.0,153.954,0.65,176588639.0
0.00536,20505.0,0.749,216013.0,0.865,0.0,3.0,595865.0,0.198,-5.228,0.0413,335500558.0,111.914,0.371,93132807.0
0.0507,14159.0,0.709,278067.0,0.589,0.0,8.0,638323.0,0.0585,-7.776,0.0433,237898262.0,133.922,0.58,82433273.0
0.0201,198.0,0.768,267427.0,0.471,0.0,2.0,9753.0,0.268,-8.406,0.259,248242039.0,131.023,0.405,564448.0
0.0311,47.0,0.825,161480.0,0.644,0.0,1.0,1686.0,0.086,-6.001,0.175,64127505.0,132.019,0.79,118387.0
0.00172,12564.0,0.885,107147.0,0.492,7.79e-05,1.0,449563.0,0.081,-6.015,0.367,138174773.0,156.958,0.203,23781681.0
0.636,5069.0,0.414,150613.0,0.544,1.71e-05,5.0,199444.0,0.0813,-9.455,0.102,54282312.0,171.867,0.0569,8084500.0
0.021,8700.0,0.65,197800.0,0.859,0.0,1.0,351799.0,0.0986,-4.54,0.0957,,127.828,0.169,37788875.0
0.0855,37081.0,0.927,313573.0,0.535,0.0,6.0,1221064.0,0.136,-7.59,0.0911,210732313.0,112.96,0.336,202816164.0
0.181,7491.0,0.906,186827.0,0.545,0.0,11.0,468013.0,0.091,-4.977,0.344,125675977.0,139.932,0.543,29142586.0
0.083,752.0,0.673,169672.0,0.729,0.0,6.0,54290.0,0.1,-4.879,0.0496,82813284.0,122.023,0.675,3966591.0
0.0481,2996.0,0.733,175435.0,0.886,1.81e-06,2.0,127229.0,0.191,-1.856,0.0426,116909208.0,126.031,0.696,11807012.0
0.157,13494.0,0.647,198996.0,0.726,0.0,3.0,1102397.0,0.0844,-4.389,0.0552,384769788.0,114.998,0.769,171288114.0
0.277,1599.0,0.67,150013.0,0.727,0.0,7.0,39550.0,0.52,-5.477,0.0689,1204258.0,110.151,0.412,1278136.0
0.0821,12500.0,0.579,202907.0,0.738,1.52e-06,10.0,577951.0,0.232,-5.711,0.0542,130505153.0,124.023,0.431,79008376.0
0.275,29868.0,0.475,191120.0,0.846,0.0,10.0,2007098.0,0.0824,-3.344,0.283,481857841.0,96.036,0.451,508615230.0
0.403,23761.0,0.753,203467.0,0.801,0.0,4.0,815413.0,0.128,-3.215,0.0296,195845821.0,128.011,0.794,177408879.0
0.0183,1599.0,0.535,242828.0,0.8,0.0,2.0,39550.0,0.421,-4.569,0.0342,403097672.0,113.023,0.175,1278136.0
0.133,8911.0,0.853,180160.0,0.571,0.0,1.0,514494.0,0.0564,-5.845,0.0543,583381774.0,117.991,0.958,80349655.0
0.381,9135.0,0.591,215316.0,0.705,0.000116,9.0,593199.0,0.131,-6.519,0.079,280457881.0,121.799,0.27,97027302.0
0.177,7942.0,0.559,181360.0,0.473,1.5e-06,0.0,570774.0,0.108,-4.147,0.0364,268432983.0,69.973,0.341,66272984.0
0.818,1709.0,0.546,260533.0,0.311,1.65e-05,1.0,44813.0,0.107,-10.396,0.0288,1032592788.0,147.464,0.246,2112761.0
0.0526,20209.0,0.715,238747.0,0.715,0.0,5.0,1390507.0,0.0936,-7.364,0.0904,605099856.0,134.923,0.506,255221327.0
0.0169,1704.0,0.594,170457.0,0.64,0.0,10.0,73900.0,0.135,-6.865,0.033,84763293.0,92.871,0.492,5668211.0
0.0299,1415.0,0.631,176827.0,0.715,0.0,1.0,128999.0,0.122,-6.083,0.0277,225265444.0,135.826,0.42,12667313.0
0.913,0.0,0.68,236787.0,0.315,0.0,11.0,63.0,0.712,-8.425,0.0391,182400827.0,117.614,0.361,3468.0
0.844,62.0,0.519,189147.0,0.407,0.0,11.0,3435.0,0.101,-7.682,0.0384,80139044.0,139.954,0.515,279883.0
0.743,0.0,0.652,261120.0,0.18,4.04e-06,5.0,561.0,0.71,-9.735,0.111,112922160.0,115.218,0.328,32921.0
0.871,1441.0,0.373,181709.0,0.249,0.0,0.0,89986.0,0.0962,-8.025,0.0461,34373600.0,71.552,0.21,9080941.0
0.891,0.0,0.499,285867.0,0.21,1.17e-05,1.0,564.0,0.726,-9.122,0.042,138077387.0,140.23,0.39,44617.0
0.26,272545.0,0.706,199387.0,0.786,0.0,0.0,10635145.0,0.38,-3.417,0.091,1125379891.0,150.028,0.751,1892443022.0
0.0281,203128.0,0.638,223053.0,0.831,3.06e-06,5.0,4108800.0,0.277,-3.944,0.182,410953652.0,175.038,0.685,825677974.0
0.0115,96337.0,0.757,231693.0,0.547,0.0,7.0,1613211.0,0.0445,-4.573,0.0355,378855584.0,126.977,0.793,339974395.0
0.337,105883.0,0.379,209560.0,0.618,5.1e-06,5.0,4573215.0,0.102,-7.065,0.0586,465375390.0,147.53,0.4,717206265.0
0.608,16.0,0.626,163560.0,0.676,0.0,7.0,2438.0,0.493,-3.178,0.0739,89844361.0,140.677,0.684,217211.0
0.0233,53990.0,0.534,230773.0,0.667,7.3e-06,9.0,1417000.0,0.261,-3.91,0.0336,152951147.0,136.043,0.215,176581513.0
0.0153,18095.0,0.661,220653.0,0.733,0.0,0.0,847887.0,0.0982,-2.7,0.0434,113414632.0,143.932,0.612,108022901.0
0.00542,110.0,0.71,193507.0,0.841,1.56e-05,9.0,4723.0,0.0712,-7.082,0.0466,35842067.0,127.989,0.942,1222048.0
0.13,6556.0,0.652,197500.0,0.768,0.0,8.0,136086.0,0.138,-3.566,0.0528,27098127.0,119.936,0.492,5636614.0
0.0506,69185.0,0.663,195240.0,0.844,0.0,2.0,794601.0,0.364,-3.672,0.0487,105904979.0,140.041,0.378,145491559.0
0.208,,0.512,176180.0,0.268,0.00223,2.0,,0.156,-10.52,0.0317,43051555.0,120.052,0.368,
0.381,0.0,0.604,93933.0,0.365,0.0,1.0,139786.0,0.108,-5.011,0.0966,45380468.0,70.463,0.766,94022305.0
0.834,0.0,0.616,106713.0,0.291,9.05e-05,0.0,17930.0,0.107,-9.206,0.0363,18992188.0,97.676,0.155,6875371.0
0.39,0.0,0.804,171625.0,0.736,0.0,5.0,84540.0,0.344,-6.29,0.401,21930553.0,119.89,0.738,41472944.0
